$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,19,15,17,069,31*73
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,21*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,19,15,17,069,31*73
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,16,32,37,265,21*7F
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,19,15,17,069,31*73
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,21*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,19,15,17,069,31*73
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,21*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,19,15,17,069,31*73
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,21*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,19,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,16,32,37,265,21*7F
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,19,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,16,32,37,265,21*7F
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,19,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,17,27,05,267,10,28,07,206,16,32,37,265,21*70
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,19,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,17,27,05,267,10,28,07,206,16,32,37,265,21*70
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,19,15,17,069,31*73
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,17,27,05,267,10,28,07,206,16,32,37,265,21*70
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,19,15,17,069,31*73
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,17,27,05,267,10,28,07,206,16,32,37,265,21*70
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,19,15,17,069,31*73
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,17,27,05,267,10,28,07,206,16,32,37,265,21*70
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,19,15,17,069,32*70
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,19,15,17,069,32*70
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,37,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,15,32,37,265,21*72
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,19,15,17,069,32*70
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,15,32,37,265,22*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,15,32,37,265,21*72
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,15,32,37,265,21*72
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,15,32,37,265,21*72
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,26*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,15,32,37,265,21*72
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,17,15,17,069,32*7E
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,15,32,37,265,21*72
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,16,27,05,267,10,28,07,206,16,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,17,27,05,267,10,28,07,206,17,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,17,27,05,267,10,28,07,206,17,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,17,27,05,267,10,28,07,206,17,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,22,21,04,326,,23,73,081,37,24,49,060,27*7F
$GPGSV,3,3,12,25,04,150,17,27,05,267,10,28,07,206,17,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,22,21,04,326,,23,73,081,37,24,49,060,27*7F
$GPGSV,3,3,12,25,04,150,17,27,05,267,10,28,07,206,17,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,22,21,04,326,,23,73,081,37,24,49,060,27*7F
$GPGSV,3,3,12,25,04,150,17,27,05,267,10,28,07,206,17,32,37,265,21*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,37,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,21*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,21*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,21*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,17,15,17,069,32*7E
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,17,15,17,069,32*7E
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,36,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,21*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,17,15,17,069,32*7E
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,36,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,21*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,17,15,17,069,32*7E
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,36,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,21*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,17,32,37,265,21*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,10,28,07,206,16,32,37,265,21*7F
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,36,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,21*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,21*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,21*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,21,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,31*72
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,36,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,183,20,21,04,326,,23,73,081,36,24,49,060,27*7C
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,16,32,37,265,22*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,17,15,17,069,32*7E
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,17,15,17,069,32*7E
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,17,15,17,069,32*7E
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,28*72
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,16,32,37,265,22*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,16,32,37,265,22*7E
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,16,32,37,265,22*71
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,16,32,37,265,22*71
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,17,15,17,069,32*7E
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,14,32,37,265,22*7C
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,24,12,10,115,18,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,20,21,04,326,,23,73,081,36,24,49,060,27*7D
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,23*7C
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,23*7C
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,23*7C
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,18,27,05,267,12,28,07,206,15,32,37,265,22*7D
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,27*77
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,18,15,17,069,32*70
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,28*78
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,19,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,28*78
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,19,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,28*78
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,14,32,37,265,22*73
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,19,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,19,21,04,326,,23,73,081,36,24,49,060,28*78
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,19,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,18,21,04,326,,23,73,081,36,24,49,060,28*79
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,19,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,18,21,04,326,,23,73,081,36,24,49,060,28*79
$GPGSV,3,3,12,25,04,150,17,27,05,267,12,28,07,206,15,32,37,265,22*72
$GPGSV,3,1,12,08,03,299,,10,60,322,25,12,10,115,19,15,17,069,32*71
$GPGSV,3,2,12,18,34,182,18,21,04,326,,23,73,081,36,24,49,060,28*79
